"","block","trial","trialCounter","trials_since_break","targetLoc","distractLoc","fixationTime","fixationPropGoodSamples","fixationTimeout","trialPropGoodSamples","timeout","softTimeoutTrial","omissionTrial","rt","trialPay","totalPay","distractType","timeOnLoc1","timeOnLoc2","timeOnLoc3","timeOnLoc4","timeOnLoc5","timeOnLoc6","timeOnLoc7","ID","instrCondition","Awareness","Singleton","Group"
"12141",6,141,21,45,5,1,1.08389181082021,1,0,1,0,0,0,0.476937075552996,10,6.44999999999999,1,0,0,0,0,0.103282,0,0.373316,33,1,4.5,"High","Implicit"
"12142",6,142,22,46,4,6,1.0838942256778,1,0,1,0,0,0,0.345205880817957,1,6.45999999999999,2,0,0,0,0.109984,0,0,0.233256,33,1,4.5,"Low","Implicit"
"12143",6,143,23,47,4,1,1.08389181082021,1,0,1,0,0,0,0.345200447383831,10,6.55999999999999,3,0,0,0,0.103268,0,0,0.24333,33,1,4.5,"Absent","Implicit"
"12144",6,144,24,48,4,2,1.08389181082021,1,0,1,0,0,0,0.375672181409755,10,6.65999999999999,1,0,0,0,0.103329,0,0,0.273269,33,1,4.5,"High","Implicit"
"12145",7,145,1,49,2,5,1.08389603682735,1,0,1,0,0,1,0.466898446939013,0,6.65999999999999,2,0,0.10328,0,0,0.119939,0,0.243313,33,1,4.5,"Low","Implicit"
"12146",7,146,2,50,3,1,1.08389597955465,1,0,0.972222222222222,0,0,0,0.365689021778962,1,6.66999999999998,2,0,0,0.100018,0,0,0,0.263251,33,1,4.5,"Low","Implicit"
"12147",7,147,3,51,1,3,1.08389060338959,1,0,1,0,0,0,0.345219464401453,1,6.67999999999998,4,0.109975,0,0,0,0,0,0.233263,33,1,4.5,"Absent","Implicit"
"12148",7,148,4,52,3,1,1.08389301825082,1,0,1,0,0,0,0.436351378608379,1,6.68999999999998,4,0,0,0.110053,0,0,0,0.326566,33,1,4.5,"Absent","Implicit"
"12149",7,149,5,53,1,3,1.05055552238628,1,0,1,0,0,1,0.436323664991505,0,6.68999999999998,1,0.103338,0,0.140007,0,0,0,0.193272,33,1,4.5,"High","Implicit"
"12150",7,150,6,54,1,4,1.08389332010483,1,0,1,0,0,0,0.304637634340907,10,6.78999999999998,1,0.109984,0,0,0,0,0,0.193278,33,1,4.5,"High","Implicit"
"12151",7,151,7,55,3,1,1.08390684642291,1,0,0.75,0,0,1,0.405719847462024,0,6.78999999999998,3,0.009966,0,0.109964,0,0,0,0.283333,33,1,4.5,"Absent","Implicit"
"12152",7,152,8,56,5,2,1.21724247077145,0.75,0,0.294871794871795,0,1,0,0.789211927629367,0,6.78999999999998,1,0,0,0.010021,0,0.10689,0,0.672998,33,1,4.5,"High","Implicit"
"12153",7,153,9,57,3,5,1.08389241453551,1,0,1,0,0,0,0.375534404356586,1,6.79999999999998,2,0,0,0.103263,0,0,0,0.273346,33,1,4.5,"Low","Implicit"
"12154",7,154,10,58,5,3,1.05055859822824,0.967741935483871,0,0.511627906976744,0,0,0,0.43571174266981,10,6.89999999999998,3,0,0,0,0,0.100097,0,0.336507,33,1,4.5,"Absent","Implicit"
"12155",7,155,11,59,2,5,1.08389447027002,1,0,1,0,0,0,0.466916860241327,10,6.99999999999998,1,0,0.103362,0.149937,0,0,0,0.213333,33,1,4.5,"High","Implicit"
"12156",7,156,12,60,3,5,1.05057791710715,1,0,0.28,0,1,0,0.506320483415038,0,6.99999999999998,2,0,0,0.106826,0,0,0,0.403113,33,1,4.5,"Low","Implicit"
"12157",7,157,13,61,3,1,1.08391233712609,1,0,0.882352941176471,0,0,0,0.345129510882543,1,7.00999999999998,2,0,0,0.110055,0,0,0,0.236612,33,1,4.5,"Low","Implicit"
"12158",7,158,14,62,4,6,1.08389181082021,1,0,1,0,0,0,0.395906461773848,1,7.01999999999998,2,0,0,0,0.100005,0,0,0.296634,33,1,4.5,"Low","Implicit"
"12159",7,159,15,63,5,3,1.05055588151299,1,0,1,0,0,0,0.355312973806576,10,7.11999999999998,1,0,0,0,0,0.103367,0,0.253296,33,1,4.5,"High","Implicit"
"12160",7,160,16,64,6,3,1.08390962041085,1,0,1,0,1,0,0.537669586989068,0,7.11999999999998,1,0,0,0,0,0.153311,0.100012,0.283289,33,1,4.5,"High","Implicit"
"12161",7,161,17,65,1,5,1.08389392382378,1,0,1,0,0,0,0.395943590239767,10,7.21999999999998,1,0.109967,0,0,0,0,0,0.283317,33,1,4.5,"High","Implicit"
"12162",7,162,18,66,6,3,1.08389392382378,0.9375,0,1,0,0,0,0.466666318559874,1,7.22999999999998,2,0,0,0,0,0,0.109968,0.353298,33,1,4.5,"Low","Implicit"
"12163",7,163,19,67,6,3,1.08391988356379,1,0,0.936170212765957,0,0,0,0.476832029158686,1,7.23999999999998,2,0.10327,0,0,0,0,0.109952,0.263359,33,1,4.5,"Low","Implicit"
"12164",7,164,20,68,5,2,1.08389899813119,1,0,1,0,0,0,0.32489117631485,10,7.33999999999998,1,0,0,0,0,0.100114,0,0.223172,33,1,4.5,"High","Implicit"
"12165",7,165,21,69,3,6,1.08389362196613,1,0,0.925,0,0,0,0.405831232859782,10,7.43999999999998,1,0,0,0.110042,0.009966,0,0,0.2867,33,1,4.5,"High","Implicit"
"12166",7,166,22,70,4,2,1.05055829637058,0.935483870967742,0,0.55,0,0,0,0.405574352171243,1,7.44999999999998,2,0,0,0,0.103261,0,0,0.30331,33,1,4.5,"Low","Implicit"
"12167",7,167,23,71,6,4,1.0838920554088,0.9375,0,0.621621621621622,0,0,0,0.375255128943536,10,7.54999999999998,1,0,0,0,0,0,0.100027,0.276565,33,1,4.5,"High","Implicit"
"12168",7,168,24,72,1,3,1.11723317356154,0.96969696969697,0,0.657894736842105,0,0,0,0.385554505126493,1,7.55999999999998,2,0.106648,0,0,0,0,0,0.280014,33,1,4.5,"Low","Implicit"
"12169",8,169,1,73,5,1,1.08389839441588,1,0,1,0,0,0,0.345298249198095,10,7.65999999999998,1,0,0,0,0,0.1,0,0.243217,33,1,4.5,"High","Implicit"
"12170",8,170,2,74,6,2,1.08390660183431,1,0,1,0,0,0,0.466751197771373,1,7.66999999999998,2,0,0,0,0,0.110023,0.103263,0.253327,33,1,4.5,"Low","Implicit"
"12171",8,171,3,75,4,6,1.0838948293931,1,0,0.98,0,1,1,0.507231733787194,0,7.66999999999998,2,0,0,0,0.113313,0,0.119959,0.273315,33,1,4.5,"Low","Implicit"
"12172",8,172,4,76,6,2,1.25058805951994,0.891891891891892,0,1,0,0,0,0.426122392484103,10,7.76999999999998,3,0,0,0,0.07334,0,0.100058,0.25325,33,1,4.5,"Absent","Implicit"
"12173",8,173,5,77,1,4,1.08389748884292,1,0,1,0,0,0,0.365444215389289,1,7.77999999999998,4,0.103263,0,0,0,0,0,0.263354,33,1,4.5,"Absent","Implicit"
"12174",8,174,6,78,6,4,1.08389392382378,1,0,1,0,0,0,0.456587959299213,10,7.87999999999998,1,0.119939,0,0,0,0,0.103278,0.233358,33,1,4.5,"High","Implicit"
"12175",8,175,7,79,2,5,1.08389633868137,1,0,0.921052631578947,0,0,0,0.385643610345141,10,7.97999999999998,1,0,0.110049,0.009967,0,0,0,0.266637,33,1,4.5,"High","Implicit"
"12176",8,176,8,80,4,1,1.08389301825082,1,0,1,0,0,0,0.426163445095881,10,8.07999999999998,1,0,0.103276,0.010042,0.100006,0,0,0.209964,33,1,4.5,"High","Implicit"
"12177",8,177,9,81,6,4,1.05055859823187,1,0,1,0,0,0,0.345171958248102,10,8.17999999999998,3,0,0,0,0,0,0.103365,0.24332,33,1,4.5,"Absent","Implicit"
"12178",8,178,10,82,4,2,1.08390648729983,1,0,1,0,0,0,0.324932832645572,10,8.27999999999998,1,0,0,0,0.100001,0,0,0.223292,33,1,4.5,"High","Implicit"
"12179",8,179,11,83,3,5,1.08389422568143,1,0,1,0,0,0,0.497125301782944,1,8.28999999999998,2,0,0.010054,0.103356,0,0,0,0.383223,33,1,4.5,"Low","Implicit"
"12180",8,180,12,84,5,2,1.08389271639317,1,0,1,0,0,0,0.456649782809109,1,8.29999999999998,2,0,0,0.099992,0.00997,0.100006,0,0.243314,33,1,4.5,"Low","Implicit"
"12181",8,181,13,85,6,3,1.0838987535426,1,0,1,0,0,0,0.36554437479208,10,8.39999999999998,1,0,0,0,0,0,0.103335,0.263288,33,1,4.5,"High","Implicit"
"12182",8,182,14,86,6,2,1.08391263898739,1,0,1,0,0,0,0.335129577295447,10,8.49999999999998,1,0,0,0,0,0,0.109961,0.223297,33,1,4.5,"High","Implicit"
"12183",8,183,15,87,4,2,1.0839129408414,1,0,1,0,0,0,0.375674466213241,1,8.50999999999998,2,0,0,0,0.109956,0,0,0.263264,33,1,4.5,"Low","Implicit"
"12184",8,184,16,88,2,6,1.08389296098176,1,0,1,0,0,0,0.426115751615725,10,8.60999999999998,1,0,0.100011,0,0,0,0,0.323277,33,1,4.5,"High","Implicit"
"12185",8,185,17,89,6,2,1.31726293670727,0.897435897435897,0,1,0,0,0,0.3856798332381,1,8.61999999999998,2,0,0,0,0,0,0.100004,0.286667,33,1,4.5,"Low","Implicit"
"12186",8,186,18,90,3,1,1.0505564852283,1,0,0.918918918918919,0,0,0,0.375583794444537,1,8.62999999999998,2,0,0,0.103332,0,0,0,0.276594,33,1,4.5,"Low","Implicit"
"12187",8,187,19,91,1,3,1.08389301825082,1,0,0.95,0,0,0,0.405966464997618,1,8.63999999999998,4,0.103271,0,0,0,0,0,0.303336,33,1,4.5,"Absent","Implicit"
"12188",8,188,20,92,1,4,1.08389513125439,1,0,1,0,0,0,0.355333801970119,10,8.73999999999998,1,0.110055,0,0,0,0,0,0.243245,33,1,4.5,"High","Implicit"
"12189",8,189,21,93,1,4,1.08390750740728,1,0,1,0,0,0,0.325099759815203,10,8.83999999999997,1,0.100006,0,0,0,0,0,0.223285,33,1,4.5,"High","Implicit"
"12190",8,190,22,94,5,1,1.05055407036707,1,0,0.886792452830189,0,1,0,0.537199839527602,0,8.83999999999997,2,0,0,0,0.120053,0.103348,0,0.313213,33,1,4.5,"Low","Implicit"
"12191",8,191,23,95,4,6,1.05055708894361,1,0,1,0,0,0,0.365456893399823,1,8.84999999999997,2,0,0,0,0.103344,0,0,0.263277,33,1,4.5,"Low","Implicit"
"12192",8,192,24,96,6,2,1.08390690369197,0.90625,0,1,0,0,1,0.446503203766042,0,8.84999999999997,2,0,0.099998,0,0,0,0.103354,0.24322,33,1,4.5,"Low","Implicit"
"12193",9,193,1,1,6,4,1.0505601075165,1,0,1,0,0,1,0.476867648339976,0,8.84999999999997,2,0,0,0,0.153297,0.009968,0.100002,0.213326,33,1,4.5,"Low","Implicit"
"12194",9,194,2,2,1,4,1.08389754611198,1,0,0.973684210526316,0,0,0,0.385725111857028,10,8.94999999999997,1,0.10984,0,0,0,0,0.019954,0.253505,33,1,4.5,"High","Implicit"
"12195",9,195,3,3,6,4,1.08389452753909,1,0,0.978260869565217,0,0,0,0.466936480974255,1,8.95999999999997,2,0.149939,0,0,0,0,0.103359,0.213333,33,1,4.5,"Low","Implicit"
"12196",9,196,4,4,6,4,1.08389573496606,1,0,1,0,0,0,0.324932228930265,10,9.05999999999997,1,0,0,0,0,0,0.103339,0.223316,33,1,4.5,"High","Implicit"
"12197",9,197,5,5,1,3,1.0505564852283,1,0,1,0,0,0,0.345213125398004,1,9.06999999999997,2,0.103246,0,0,0,0,0,0.243335,33,1,4.5,"Low","Implicit"
"12198",9,198,6,6,5,2,1.0838948293931,1,0,1,0,0,0,0.456507004233572,10,9.16999999999997,3,0,0,0,0,0.103278,0,0.353287,33,1,4.5,"Absent","Implicit"
"12199",9,199,7,7,3,5,1.0838948293931,1,0,0.947368421052632,0,0,0,0.385623084039253,1,9.17999999999997,2,0,0,0.110031,0,0,0,0.273298,33,1,4.5,"Low","Implicit"
"12200",9,200,8,8,4,2,1.08389392382378,1,0,1,0,0,0,0.406002026906208,10,9.27999999999997,1,0,0,0.083307,0.100009,0,0,0.22329,33,1,4.5,"High","Implicit"
"12201",9,201,9,9,3,1,1.0506068954237,1,0,1,0,0,0,0.345182034081517,1,9.28999999999997,2,0,0,0.103362,0,0,0,0.243336,33,1,4.5,"Low","Implicit"
"12202",9,202,10,10,5,2,1.08389422568143,1,0,1,0,0,0,0.365370864026772,10,9.38999999999997,1,0,0,0,0,0.113319,0,0.2533,33,1,4.5,"High","Implicit"
"12203",9,203,11,11,2,5,1.08389809255823,1,0,1,0,0,0,0.446475131022453,1,9.39999999999997,2,0,0.103341,0.089928,0,0,0,0.253313,33,1,4.5,"Low","Implicit"
"12204",9,204,12,12,1,5,1.08390358326142,1,0,1,0,0,0,0.385824121098267,10,9.49999999999997,3,0.109952,0.043338,0,0,0,0,0.229901,33,1,4.5,"Absent","Implicit"
"12205",9,205,13,13,2,6,1.08389362196613,1,0,1,0,0,0,0.324920758346707,10,9.59999999999997,1,0,0.103353,0,0,0,0,0.223288,33,1,4.5,"High","Implicit"
"12206",9,206,14,14,4,1,1.05055672981689,1,0,1,0,0,0,0.375590247982473,1,9.60999999999997,4,0,0,0,0.103245,0,0,0.273357,33,1,4.5,"Absent","Implicit"
"12207",9,207,15,15,2,5,1.28394662813298,0.894736842105263,0,1,0,0,0,0.345146414903866,10,9.70999999999997,1,0,0.109968,0,0,0,0,0.23327,33,1,4.5,"High","Implicit"
"12208",9,208,16,16,2,6,1.0838921126815,1,0,1,0,0,0,0.335018795609358,1,9.71999999999997,2,0,0.109968,0,0,0,0,0.223285,33,1,4.5,"Low","Implicit"
"12209",9,209,17,17,5,3,1.08389543310841,1,0,1,0,0,0,0.426458057965647,10,9.81999999999997,1,0,0.11332,0,0,0.109967,0,0.20327,33,1,4.5,"High","Implicit"
"12210",9,210,18,18,5,1,1.08390780926493,1,0,1,0,0,0,0.35529184378538,10,9.91999999999997,1,0,0,0,0,0.10334,0,0.253299,33,1,4.5,"High","Implicit"
"12211",9,211,19,19,3,5,1.08389296098176,1,0,1,0,0,1,0.426143824359315,0,9.91999999999997,1,0,0,0.103345,0,0.130009,0,0.19328,33,1,4.5,"High","Implicit"
"12212",9,212,20,20,5,2,1.08389211267786,1,0,1,0,0,0,0.335163385327178,1,9.92999999999997,2,0,0,0,0,0.109964,0,0.223293,33,1,4.5,"Low","Implicit"
"12213",9,213,21,21,6,2,1.08389296098176,1,0,1,0,0,0,0.385654118086677,1,9.93999999999997,2,0,0,0,0,0,0.100001,0.283309,33,1,4.5,"Low","Implicit"
"12214",9,214,22,22,3,1,1.083895677697,1,0,1,0,0,0,0.365338867133687,1,9.94999999999997,2,0,0,0.103244,0,0,0,0.26338,33,1,4.5,"Low","Implicit"
"12215",9,215,23,23,2,6,1.05056372980835,1,0,1,0,0,0,0.446480866314232,1,9.95999999999997,4,0,0.100009,0.15329,0,0,0,0.193291,33,1,4.5,"Absent","Implicit"
"12216",9,216,24,24,6,2,1.08389150896255,1,0,1,0,0,0,0.426226835159468,10,10.06,1,0.090037,0,0,0,0,0.103256,0.233251,33,1,4.5,"High","Implicit"
"12217",10,217,1,25,2,6,1.08389447027002,1,0,0.971428571428571,0,0,0,0.355307238514797,10,10.16,1,0,0.100007,0,0,0,0,0.253292,33,1,4.5,"High","Implicit"
"12218",10,218,2,26,2,4,1.08389090524724,1,0,1,0,0,0,0.335098126848607,10,10.26,1,0,0.103344,0,0,0,0,0.233258,33,1,4.5,"High","Implicit"
"12219",10,219,3,27,5,3,1.05055763538621,1,0,1,0,0,0,0.33510573055537,1,10.27,2,0,0,0,0,0.103332,0,0.233285,33,1,4.5,"Low","Implicit"
"12220",10,220,4,28,1,4,1.08389241453551,0.96875,0,0.428571428571429,0,0,0,0.425580141964019,10,10.37,1,0.106699,0.030026,0,0,0,0,0.289885,33,1,4.5,"High","Implicit"
"12221",10,221,5,29,2,4,1.28393968541059,0.921052631578947,0,1,0,0,0,0.355333198254812,10,10.47,3,0,0.109952,0,0,0,0,0.243342,33,1,4.5,"Absent","Implicit"
"12222",10,222,6,30,1,3,1.08389332010847,1,0,1,0,0,0,0.446526446790813,1,10.48,2,0.10334,0.15993,0,0,0,0,0.183311,33,1,4.5,"Low","Implicit"
"12223",10,223,7,31,5,2,1.25058534280106,0.918918918918919,0,1,0,0,0,0.385647232633346,1,10.49,2,0,0,0,0,0.109959,0,0.273334,33,1,4.5,"Low","Implicit"
"12224",10,224,8,32,6,3,1.08389452753909,1,0,0.953488372093023,0,0,0,0.436269273381185,1,10.5,2,0,0,0,0,0.063299,0.100022,0.273292,33,1,4.5,"Low","Implicit"
"12225",10,225,9,33,3,5,1.08389664053902,1,0,1,0,0,0,0.36536929747308,1,10.51,2,0,0,0.109961,0,0,0,0.253304,33,1,4.5,"Low","Implicit"
"12226",10,226,10,34,5,3,1.21724247077145,0.944444444444444,0,1,0,0,1,0.375626169017778,0,10.51,1,0,0,0.01332,0,0.109959,0,0.250071,33,1,4.5,"High","Implicit"
"12227",10,227,11,35,6,2,1.0839062999803,1,0,1,0,0,0,0.487011567933223,10,10.61,1,0,0,0,0,0.03991,0.103267,0.343395,33,1,4.5,"High","Implicit"
"12228",10,228,12,36,3,1,1.08389392382014,1,0,1,0,0,0,0.335157535500912,1,10.62,2,0,0,0.103254,0,0,0,0.233376,33,1,4.5,"Low","Implicit"
"12229",10,229,13,37,2,6,1.05057610596123,1,0,1,0,0,0,0.416201243682735,1,10.63,4,0,0.100009,0,0,0.099982,0,0.216593,33,1,4.5,"Absent","Implicit"
"12230",10,230,14,38,6,2,1.08389181082021,1,0,1,0,0,0,0.406061435558513,10,10.73,1,0,0,0,0,0,0.103317,0.303279,33,1,4.5,"High","Implicit"
"12231",10,231,15,39,1,4,1.08389392382378,1,0,1,0,0,0,0.416168039366312,1,10.74,2,0.113318,0,0,0,0,0,0.303253,33,1,4.5,"Low","Implicit"
"12232",10,232,16,40,4,1,1.08389537583935,1,0,1,0,1,1,0.537667775843147,0,10.74,1,0.123303,0,0,0.10336,0,0,0.313307,33,1,4.5,"High","Implicit"
"12233",10,233,17,41,6,4,1.08391384641436,1,0,1,0,0,0,0.395755533048941,1,10.75,2,0,0,0,0,0,0.109979,0.286646,33,1,4.5,"Low","Implicit"
"12234",10,234,18,42,5,1,1.08389211267786,1,0,1,0,0,0,0.405994235883554,10,10.85,3,0,0,0,0,0.103339,0,0.303267,33,1,4.5,"Absent","Implicit"
"12235",10,235,19,43,5,2,1.08389392382378,1,0,1,0,0,0,0.324910495193762,10,10.95,1,0,0,0,0,0.100004,0,0.223283,33,1,4.5,"High","Implicit"
"12236",10,236,20,44,6,3,1.28392519625413,0.894736842105263,0,1,0,0,0,0.466768101789057,1,10.96,2,0.119931,0,0,0,0,0.103347,0.243344,33,1,4.5,"Low","Implicit"
"12237",10,237,21,45,3,1,1.08389362196613,1,0,1,0,0,0,0.385894152026594,10,11.06,1,0,0,0.109957,0,0,0,0.273236,33,1,4.5,"High","Implicit"
"12238",10,238,22,46,2,6,1.08389845168495,1,0,1,0,0,0,0.345190730677132,1,11.07,2,0,0.103339,0,0,0,0,0.243238,33,1,4.5,"Low","Implicit"
"12239",10,239,23,47,1,5,1.08389296098176,1,0,1,0,0,0,0.385836497254786,1,11.08,4,0.103359,0,0,0,0,0,0.283301,33,1,4.5,"Absent","Implicit"
"12240",10,240,24,48,6,3,1.08391022412616,1,0,1,0,1,0,0.507395397791697,0,11.08,1,0.179957,0,0,0,0,0.103353,0.223288,33,1,4.5,"High","Implicit"
"12241",11,241,1,49,2,6,1.08390750741091,1,0,1,0,0,0,0.324982337268011,1,11.09,2,0,0.103357,0,0,0,0,0.219927,33,1,4.5,"Low","Implicit"
"12242",11,242,2,50,6,2,1.11722924941569,0.96969696969697,0,0.8,0,0,0,0.355090806722728,10,11.19,1,0,0,0,0,0,0.106686,0.24997,33,1,4.5,"High","Implicit"
"12243",11,243,3,51,3,6,1.08390262041939,1,0,0.939393939393939,0,0,0,0.335178478202579,1,11.2,2,0,0,0.113304,0,0,0,0.223309,33,1,4.5,"Low","Implicit"
"12244",11,244,4,52,5,2,1.08390267768846,1,0,1,0,1,0,0.537586274331261,0,11.2,2,0,0,0,0,0.109966,0.123293,0.303368,33,1,4.5,"Low","Implicit"
"12245",11,245,5,53,1,5,1.0838942256778,1,0,1,0,0,0,0.476740264497494,10,11.3,1,0.103347,0,0.109974,0,0,0,0.26326,33,1,4.5,"High","Implicit"
"12246",11,246,6,54,1,4,1.08389235726645,1,0,1,0,0,0,0.36541946307625,10,11.4,3,0.100005,0,0,0,0,0,0.263263,33,1,4.5,"Absent","Implicit"
"12247",11,247,7,55,6,4,1.08391173341442,1,0,1,0,0,0,0.365484362428106,10,11.5,1,0,0,0,0,0,0.103349,0.263272,33,1,4.5,"High","Implicit"
"12248",11,248,8,56,6,4,1.08390377058458,1,0,1,0,0,0,0.335195684074279,1,11.51,4,0,0,0,0,0,0.100008,0.23325,33,1,4.5,"Absent","Implicit"
"12249",11,249,9,57,3,6,1.0839243541559,1,0,1,0,0,0,0.365369958453812,1,11.52,2,0,0,0.109965,0,0,0,0.253301,33,1,4.5,"Low","Implicit"
"12250",11,250,10,58,1,3,1.31727984072495,0.82051282051282,0,1,0,0,0,0.38571454684643,1,11.53,2,0.11006,0,0,0,0,0.009966,0.263296,33,1,4.5,"Low","Implicit"
"12251",11,251,11,59,5,3,1.08389664053902,1,0,1,0,0,0,0.355341952119488,1,11.54,2,0,0,0,0,0.103364,0,0.253293,33,1,4.5,"Low","Implicit"
"12252",11,252,12,60,5,2,1.08391445012967,1,0,1,0,0,0,0.375754156579205,1,11.55,2,0,0,0,0,0.10336,0,0.273233,33,1,4.5,"Low","Implicit"
"12253",11,253,13,61,3,6,1.08389633868501,1,0,1,0,1,0,0.517366238535033,0,11.55,1,0,0,0.109966,0,0.143321,0,0.263285,33,1,4.5,"High","Implicit"
"12254",11,254,14,62,1,4,1.08389301825082,1,0,1,0,0,0,0.446498374047223,10,11.65,1,0.103246,0,0.119933,0,0,0,0.2234,33,1,4.5,"High","Implicit"
"12255",11,255,15,63,3,5,1.08389543310841,1,0,1,0,0,0,0.375679238662997,10,11.75,1,0,0,0.109964,0,0,0,0.26665,33,1,4.5,"High","Implicit"
"12256",11,256,16,64,6,2,1.08391173341442,1,0,1,0,0,0,0.355377873158432,10,11.85,1,0,0,0,0,0,0.10336,0.253304,33,1,4.5,"High","Implicit"
"12257",11,257,17,65,4,6,1.08390256315397,1,0,0.95,0,0,0,0.4059616352788,10,11.95,3,0,0,0,0.103344,0,0,0.303267,33,1,4.5,"Absent","Implicit"
"12258",11,258,18,66,5,2,1.08391626127559,1,0,0.394736842105263,0,0,0,0.385159129138628,10,12.05,1,0,0,0,0,0.106697,0,0.273275,33,1,4.5,"High","Implicit"
"12259",11,259,19,67,3,1,1.35060158272972,0.7,0,0.705882352941176,0,0,0,0.344828257151676,1,12.06,2,0,0,0.110058,0,0,0,0.236601,33,1,4.5,"Low","Implicit"
"12260",11,260,20,68,3,6,1.08388933869355,1,0,1,0,0,0,0.33503298290816,10,12.16,1,0,0,0.103271,0,0,0,0.230013,33,1,4.5,"High","Implicit"
"12261",11,261,21,69,6,2,1.08389181082021,1,0,1,0,0,0,0.36554437479208,1,12.17,4,0,0,0,0,0,0.103247,0.263348,33,1,4.5,"Absent","Implicit"
"12262",11,262,22,70,3,1,1.08391203526844,1,0,0.789473684210526,0,0,0,0.385505661488423,1,12.18,2,0,0,0.106689,0,0,0,0.276627,33,1,4.5,"Low","Implicit"
"12263",11,263,23,71,4,2,1.08389362196249,1,0,1,0,0,0,0.385696435398131,10,12.28,1,0,0,0,0.109966,0,0,0.273358,33,1,4.5,"High","Implicit"
"12264",11,264,24,72,4,6,1.08389603682372,1,0,1,0,0,0,0.398407954460708,1,12.29,2,0,0,0,0.100009,0,0,0.296634,33,1,4.5,"Low","Implicit"
"12265",12,265,1,73,6,3,1.08389603682735,1,0,1,0,0,0,0.416263124461693,10,12.39,1,0,0,0,0,0,0.109963,0.306601,33,1,4.5,"High","Implicit"
"12266",12,266,2,74,3,1,1.05056512455849,1,0,1,0,0,0,0.46696847786734,10,12.49,1,0,0.010044,0.109965,0,0,0,0.346621,33,1,4.5,"High","Implicit"
"12267",12,267,3,75,1,4,1.08391505384498,1,0,1,0,0,0,0.416113403167401,10,12.59,1,0.103259,0.039989,0,0,0,0,0.273327,33,1,4.5,"High","Implicit"
"12268",12,268,4,76,2,6,1.08389150896255,1,0,0.976190476190476,0,0,0,0.426254491507279,1,12.6,2,0,0.109974,0,0,0,0,0.313309,33,1,4.5,"Low","Implicit"
"12269",12,269,5,77,2,4,1.08389754611198,1,0,1,0,0,0,0.32486582029378,10,12.7,3,0,0.103325,0,0,0,0,0.219949,33,1,4.5,"Absent","Implicit"
"12270",12,270,6,78,4,1,1.05056065396275,1,0,1,0,1,0,0.507217301896162,0,12.7,2,0,0.163339,0,0.109979,0,0,0.233279,33,1,4.5,"Low","Implicit"
"12271",12,271,7,79,5,1,1.05056131494712,1,0,1,0,0,0,0.476219862252037,1,12.71,2,0,0,0,0.139991,0.103342,0,0.233257,33,1,4.5,"Low","Implicit"
"12272",12,272,8,80,4,2,1.08389422568143,1,0,1,0,0,0,0.345215784847824,1,12.72,2,0,0,0,0.109952,0,0,0.233277,33,1,4.5,"Low","Implicit"
"12273",12,273,9,81,6,4,1.08390352599235,1,0,1,0,1,1,0.507168099131377,0,12.72,1,0,0,0,0.009996,0.160001,0.10334,0.233258,33,1,4.5,"High","Implicit"
"12274",12,274,10,82,2,4,1.68398472254194,0.72,0,0.851351351351351,0,1,0,0.749990381769749,0,12.72,2,0.179894,0.109965,0,0,0,0.1234,0.33658,33,1,4.5,"Low","Implicit"
"12275",12,275,11,83,2,4,1.11723226798858,0.96969696969697,0,0.648648648648649,0,0,0,0.375351478742232,1,12.73,2,0,0.103284,0,0,0,0,0.273325,33,1,4.5,"Low","Implicit"
"12276",12,276,12,84,2,6,1.08389954458107,1,0,1,0,0,0,0.375505124182382,10,12.83,3,0,0.103364,0,0,0,0,0.273308,33,1,4.5,"Absent","Implicit"
"12277",12,277,13,85,3,1,1.08389271639317,1,0,1,0,0,0,0.426122392480465,10,12.93,1,0,0,0.103363,0,0,0,0.323289,33,1,4.5,"High","Implicit"
"12278",12,278,14,86,4,1,1.08389724425433,1,0,1,0,0,0,0.446479658883618,10,13.03,1,0,0.09004,0.009956,0.109984,0,0,0.233274,33,1,4.5,"High","Implicit"
"12279",12,279,15,87,5,2,1.08389392382378,1,0,1,0,0,0,0.355346479980653,1,13.04,2,0,0,0,0,0.100001,0,0.256628,33,1,4.5,"Low","Implicit"
"12280",12,280,16,88,6,4,1.08392863742847,1,0,1,0,0,0,0.426352709717321,1,13.05,4,0,0,0,0,0.113326,0.110062,0.203261,33,1,4.5,"Absent","Implicit"
"12281",12,281,17,89,3,6,1.08389694239668,1,0,1,0,0,0,0.426101808905514,10,13.15,1,0,0,0.103233,0.009978,0.099996,0,0.213314,33,1,4.5,"High","Implicit"
"12282",12,282,18,90,6,3,1.18391167304071,0.857142857142857,0,1,0,0,0,0.345210106825107,1,13.16,2,0,0,0,0,0,0.100001,0.243316,33,1,4.5,"Low","Implicit"
"12283",12,283,19,91,1,4,1.08389543311205,1,0,1,0,0,0,0.406116488149564,1,13.17,2,0.109981,0,0,0,0,0,0.293289,33,1,4.5,"Low","Implicit"
"12284",12,284,20,92,5,2,1.08389211267786,1,0,1,0,0,0,0.36536482687734,10,13.27,1,0,0,0,0,0.103368,0,0.263265,33,1,4.5,"High","Implicit"
"12285",12,285,21,93,3,6,1.08389296098176,1,0,1,0,0,0,0.476949753567169,1,13.28,2,0,0.14325,0.109962,0,0,0,0.223377,33,1,4.5,"Low","Implicit"
